lmt,job,ncloseCreditCard,basicLevel,unpayNormalLoan,lmt_amt_bucket,lmt_business_bin,lmt_capacity_level,job_group,job_stability_level,job_risk_level,basic_level_clean,credit_history_level,multi_head_cnt_proxy,multi_head_level,credit_burden_level,debt_pressure_level,income_proxy_amt,income_proxy_level,expense_proxy_amt,expense_proxy_level,disposable_income_proxy_amt,cashflow_pressure_level,affordability_level,qualification_score,value_score,risk_score,strategy_segment,limit_recommend_amt,price_group,target
19.296,7,1,1,1,20000,9,5,4,2,4,1,3,3,4,4,4,10500,6,6500,5,2500,3,5,3,4,2,1,17000,2,0
12.296,3,1,1,0,15000,8,5,2,4,2,1,3,2,3,2,2,9500,5,5000,4,4000,2,5,4,5,1,1,15500,1,0
7.633,4,1,3,0,8000,6,4,2,4,2,3,3,1,2,2,2,6000,4,3500,3,2000,3,5,4,4,1,1,8000,2,0
3.333,1,0,2,0,5000,5,3,1,5,1,2,1,0,1,1,1,6000,4,2500,2,3500,2,5,4,3,1,2,5000,3,0
1.433,3,1,2,0,2000,3,2,2,4,2,2,3,1,2,1,1,4000,3,2000,2,1500,3,5,4,3,1,2,2000,3,0
7.671,5,1,3,0,8000,6,4,3,3,3,3,3,1,2,2,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
18.296,1,1,1,0,20000,9,5,1,5,1,1,3,2,3,2,2,11500,6,6000,5,5000,1,5,5,5,1,1,22500,1,0
2.6,1,0,3,0,3000,4,2,1,5,1,3,1,0,1,1,1,4500,3,2000,2,2500,3,5,3,3,2,2,2500,3,0
56.296,6,1,1,1,80000,12,5,3,3,3,1,3,3,4,4,4,19000,7,11500,7,6000,1,5,3,4,3,2,50000,2,0
2.43,1,1,1,0,3000,4,2,1,5,1,1,3,1,2,1,1,5000,3,2500,2,2000,3,5,4,3,1,2,3000,3,0
4.963,6,1,1,1,5000,5,3,3,3,3,1,3,2,3,3,3,5500,4,3500,3,1000,3,5,3,4,2,1,4000,2,0
2.33,3,1,1,0,3000,4,2,2,4,2,1,3,1,2,1,1,4500,3,2500,2,1500,3,5,4,3,1,2,3000,3,0
3.067,4,1,2,0,5000,5,3,2,4,2,2,3,1,2,1,1,5000,3,2500,2,2000,3,5,4,4,1,1,5000,2,0
0.496,3,0,3,0,500,1,1,2,4,2,3,1,0,1,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,500,4,0
0.796,3,0,1,0,1000,2,1,2,4,2,1,1,0,1,1,1,3500,2,1500,1,2000,3,5,3,2,1,3,1000,4,0
2.267,7,0,1,0,3000,4,2,4,2,4,1,1,0,1,1,1,4000,3,2000,2,2000,3,5,3,3,1,2,3000,3,0
2.33,3,1,3,0,3000,4,2,2,4,2,3,3,1,2,2,1,4000,3,2000,2,1500,3,5,3,3,1,2,3000,3,0
14.963,1,1,1,1,15000,8,5,1,5,1,1,3,3,4,4,4,10000,5,6000,5,2500,3,5,4,4,2,1,14000,2,0
14.63,6,1,1,0,15000,8,5,3,3,3,1,3,2,3,2,2,9500,5,5000,4,4000,2,5,4,5,1,1,15500,1,0
13.296,4,1,1,1,15000,8,5,2,4,2,1,3,3,4,4,4,9000,5,5500,5,2000,3,5,3,4,2,1,12500,2,0
3.133,3,0,3,0,5000,5,3,2,4,2,3,1,0,1,1,1,5000,3,2500,2,2500,3,5,3,3,2,2,4000,3,0
6.963,5,1,3,0,8000,6,4,3,3,3,3,3,1,2,2,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
6.963,2,1,1,0,8000,6,4,1,5,1,1,3,1,2,1,2,7000,4,3500,3,3000,2,5,4,4,1,1,8000,2,0
9.296,2,1,3,0,10000,7,5,1,5,1,3,3,1,2,2,2,7500,5,4000,4,3000,2,5,4,5,1,1,10000,1,0
6.533,3,1,3,1,8000,6,4,2,4,2,3,3,2,3,4,4,6500,4,4000,4,1500,3,5,3,3,3,2,6000,3,0
14.963,1,1,1,1,15000,8,5,1,5,1,1,3,3,4,4,4,10000,5,6000,5,2500,3,5,4,4,2,1,14000,2,0
22.963,1,1,1,0,30000,10,5,1,5,1,1,3,2,3,2,2,13500,6,7000,5,6000,1,5,5,5,1,1,33500,1,0
5.033,4,1,3,0,8000,6,4,2,4,2,3,3,1,2,2,2,6000,4,3500,3,2000,3,5,4,4,1,1,8000,2,0
4.733,2,1,1,0,5000,5,3,1,5,1,1,3,1,2,1,1,5500,4,3000,3,2000,3,5,4,4,1,1,5000,2,0
5.533,1,1,1,0,8000,6,4,1,5,1,1,3,1,2,1,2,7500,5,4000,4,3000,2,5,4,4,1,1,8000,2,0
2.5,5,1,3,0,3000,4,2,3,3,3,3,3,1,2,2,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
6.963,3,1,1,1,8000,6,4,2,4,2,1,3,2,3,3,4,7000,4,4500,4,1500,3,5,3,3,2,2,6500,3,0
1.5,4,1,2,0,2000,3,2,2,4,2,2,3,1,2,1,1,3500,2,2000,2,1000,3,5,3,3,1,2,2000,3,0
6.963,3,1,1,1,8000,6,4,2,4,2,1,3,2,3,3,4,7000,4,4500,4,1500,3,5,3,3,2,2,6500,3,0
3.133,3,1,1,0,5000,5,3,2,4,2,1,3,1,2,1,1,5500,4,3000,3,2000,3,5,4,4,1,1,5000,2,0
0.363,4,1,2,0,500,1,1,2,4,2,2,3,1,2,1,1,2500,1,1500,1,500,4,4,3,2,1,3,500,4,0
1.267,4,0,3,0,2000,3,2,2,4,2,3,1,0,1,1,1,3000,2,1500,1,1500,3,5,3,3,2,2,1500,3,0
13.296,3,1,1,0,15000,8,5,2,4,2,1,3,2,3,2,2,9500,5,5000,4,4000,2,5,4,5,1,1,15500,1,0
2.233,4,1,3,0,3000,4,2,2,4,2,3,3,1,2,2,1,3500,2,2000,2,1000,3,5,3,3,1,2,3000,3,0
8.867,3,1,1,1,10000,7,5,2,4,2,1,3,2,3,3,4,8000,5,5000,4,2000,3,5,3,4,2,1,8500,2,0
0.43,4,1,3,0,500,1,1,2,4,2,3,3,1,2,2,1,2000,1,1000,1,500,4,4,3,2,1,3,500,4,0
1.667,4,0,3,0,2000,3,2,2,4,2,3,1,0,1,1,1,3000,2,1500,1,1500,3,5,3,3,2,2,1500,3,0
5.033,4,1,1,1,8000,6,4,2,4,2,1,3,2,3,3,4,6500,4,4000,4,1500,3,5,3,3,2,2,6500,3,0
6.963,4,1,1,1,8000,6,4,2,4,2,1,3,2,3,3,4,6500,4,4000,4,1500,3,5,3,3,2,2,6500,3,0
4.296,5,1,3,0,5000,5,3,3,3,3,3,3,1,2,2,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
1.03,2,1,1,0,2000,3,2,1,5,1,1,3,1,2,1,1,4000,3,2000,2,1500,3,5,4,3,1,2,2000,3,0
1.033,4,0,2,0,2000,3,2,2,4,2,2,1,0,1,1,1,3500,2,1500,1,2000,3,5,3,3,1,2,2000,3,0
1.533,5,1,2,0,2000,3,2,3,3,3,2,3,1,2,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,2000,3,0
38.1,6,1,2,0,50000,11,5,3,3,3,2,3,2,3,2,2,16000,7,8000,6,7500,1,5,4,5,1,1,50000,1,0
9.6,1,1,1,1,10000,7,5,1,5,1,1,3,2,3,3,4,8500,5,5000,4,2500,3,5,4,4,2,1,9500,2,0
5.9,3,0,3,0,8000,6,4,2,4,2,3,1,0,1,1,1,6500,4,3000,3,3500,2,5,3,4,2,1,6500,2,0
2,4,1,2,0,2000,3,2,2,4,2,2,3,1,2,1,1,3500,2,2000,2,1000,3,5,3,3,1,2,2000,3,0
26.63,2,1,1,1,30000,10,5,1,5,1,1,3,3,4,4,4,13000,6,8000,6,3500,2,5,3,4,2,1,25000,2,0
7.296,3,1,1,1,8000,6,4,2,4,2,1,3,2,3,3,4,7000,4,4500,4,1500,3,5,3,3,2,2,6500,3,0
7.296,1,1,1,1,8000,6,4,1,5,1,1,3,2,3,3,4,7500,5,4500,4,2000,3,5,3,3,2,2,6500,3,0
25.963,4,1,1,1,30000,10,5,2,4,2,1,3,3,4,4,4,12500,6,7500,6,3500,2,5,3,4,2,1,25000,2,0
11.963,4,1,1,0,15000,8,5,2,4,2,1,3,2,3,2,2,9000,5,4500,4,4000,2,5,4,5,1,1,15500,1,0
5.667,3,1,3,0,8000,6,4,2,4,2,3,3,1,2,2,2,6500,4,3500,3,2500,3,5,4,4,1,1,8000,2,0
6.296,3,1,3,0,8000,6,4,2,4,2,3,3,1,2,2,2,6500,4,3500,3,2500,3,5,4,4,1,1,8000,2,0
5.296,3,1,1,1,8000,6,4,2,4,2,1,3,2,3,3,4,7000,4,4500,4,1500,3,5,3,3,2,2,6500,3,0
14.296,3,1,1,0,15000,8,5,2,4,2,1,3,2,3,2,2,9500,5,5000,4,4000,2,5,4,5,1,1,15500,1,0
2.067,4,0,3,0,3000,4,2,2,4,2,3,1,0,1,1,1,3500,2,1500,1,2000,3,5,3,3,2,2,2500,3,0
2.4,3,0,1,0,3000,4,2,2,4,2,1,1,0,1,1,1,4500,3,2000,2,2500,3,5,3,3,1,2,3000,3,0
3.567,4,0,3,0,5000,5,3,2,4,2,3,1,0,1,1,1,4500,3,2000,2,2500,3,5,3,3,2,2,4000,3,0
4.963,6,1,3,0,5000,5,3,3,3,3,3,3,1,2,2,1,5000,3,3000,3,1500,3,5,4,4,1,1,5000,2,0
5.296,8,0,1,0,8000,6,4,4,2,4,1,1,0,1,1,1,6000,4,2500,2,3500,2,5,3,4,1,1,7500,2,0
8.296,2,1,1,0,10000,7,5,1,5,1,1,3,1,2,1,2,8000,5,4000,4,3500,2,5,4,5,1,1,10000,1,0
1.3,4,1,1,0,2000,3,2,2,4,2,1,3,1,2,1,1,3500,2,2000,2,1000,3,5,4,3,1,2,2000,3,0
2.4,1,1,2,0,3000,4,2,1,5,1,2,3,1,2,1,1,5000,3,2500,2,2000,3,5,4,3,1,2,3000,3,0
4.3,2,0,1,1,5000,5,3,1,5,1,1,1,1,2,2,2,5500,4,3000,3,1500,3,5,3,3,3,2,4000,3,0
2.63,2,1,1,1,3000,4,2,1,5,1,1,3,2,3,3,3,4500,3,2500,2,1000,3,5,3,3,2,2,2500,3,0
1.167,3,1,1,0,2000,3,2,2,4,2,1,3,1,2,1,1,4000,3,2000,2,1500,3,5,4,3,1,2,2000,3,0
8.167,4,1,3,0,10000,7,5,2,4,2,3,3,1,2,2,2,7000,4,4000,4,2500,3,5,4,4,1,1,10000,2,0
1.433,3,1,2,0,2000,3,2,2,4,2,2,3,1,2,1,1,4000,3,2000,2,1500,3,5,4,3,1,2,2000,3,0
2.233,4,1,2,0,3000,4,2,2,4,2,2,3,1,2,1,1,4000,3,2000,2,1500,3,5,3,3,1,2,3000,3,0
14.267,4,1,3,0,15000,8,5,2,4,2,3,3,2,3,3,2,8500,5,4500,4,3500,2,5,4,5,1,1,15500,1,0
8.296,2,1,1,0,10000,7,5,1,5,1,1,3,1,2,1,2,8000,5,4000,4,3500,2,5,4,5,1,1,10000,1,0
5.533,3,0,3,0,8000,6,4,2,4,2,3,1,0,1,1,1,6500,4,3000,3,3500,2,5,3,4,2,1,6500,2,0
10.296,2,1,1,0,15000,8,5,1,5,1,1,3,2,3,2,2,9500,5,5000,4,4000,2,5,4,5,1,1,15500,1,0
0.996,2,-999,1,-999,1000,2,1,1,5,1,1,0,0,1,1,1,3500,2,1500,1,2000,3,5,3,2,1,3,1000,4,0
14.767,7,1,2,0,15000,8,5,4,2,4,2,3,2,3,2,2,9000,5,4500,4,4000,2,5,4,5,1,1,15500,1,0
1.796,3,1,1,0,2000,3,2,2,4,2,1,3,1,2,1,1,4000,3,2000,2,1500,3,5,4,3,1,2,2000,3,0
2,3,1,3,0,2000,3,2,2,4,2,3,3,1,2,2,1,3500,2,2000,2,1000,3,5,3,3,1,2,2000,3,0
4.567,4,1,3,0,5000,5,3,2,4,2,3,3,1,2,2,1,4500,3,2500,2,1500,3,5,3,4,1,1,4500,2,0
1.296,2,1,1,0,2000,3,2,1,5,1,1,3,1,2,1,1,4000,3,2000,2,1500,3,5,4,3,1,2,2000,3,0
4.9,4,0,3,0,5000,5,3,2,4,2,3,1,0,1,1,1,4500,3,2000,2,2500,3,5,3,3,2,2,4000,3,0
9.63,6,1,1,1,10000,7,5,3,3,3,1,3,2,3,3,4,8000,5,5000,4,2000,3,5,3,4,2,1,8500,2,0
7.296,3,1,1,1,8000,6,4,2,4,2,1,3,2,3,3,4,7000,4,4500,4,1500,3,5,3,3,2,2,6500,3,0
0.463,3,1,3,0,500,1,1,2,4,2,3,3,1,2,2,1,2500,1,1500,1,500,4,4,3,2,1,3,500,4,0
4.1,4,1,2,0,5000,5,3,2,4,2,2,3,1,2,1,1,5000,3,2500,2,2000,3,5,4,4,1,1,5000,2,0
8.296,7,1,1,1,10000,7,5,4,2,4,1,3,2,3,3,4,7500,5,4500,4,2000,3,5,3,4,2,1,8500,2,0
2.263,2,1,1,0,3000,4,2,1,5,1,1,3,1,2,1,1,4500,3,2500,2,1500,3,5,4,3,1,2,3000,3,0
8.033,6,1,1,1,10000,7,5,3,3,3,1,3,2,3,3,4,8000,5,5000,4,2000,3,5,3,4,2,1,8500,2,0
0.896,3,1,3,0,1000,2,1,2,4,2,3,3,1,2,2,1,3000,2,1500,1,1000,3,5,3,3,1,2,1000,3,0
2.596,4,1,3,1,3000,4,2,2,4,2,3,3,2,3,4,3,3500,2,2500,2,0,4,4,2,3,3,2,2000,3,0
6,5,1,1,0,8000,6,4,3,3,3,1,3,1,2,1,2,6000,4,3000,3,2500,3,5,4,4,1,1,8000,2,0
1.196,3,1,3,0,2000,3,2,2,4,2,3,3,1,2,2,1,3500,2,2000,2,1000,3,5,3,3,1,2,2000,3,0
2.8,4,0,2,0,3000,4,2,2,4,2,2,1,0,1,1,1,4000,3,2000,2,2000,3,5,3,3,1,2,3000,3,0
5.963,4,1,1,0,8000,6,4,2,4,2,1,3,1,2,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,8000,2,0
6.963,1,1,1,0,8000,6,4,1,5,1,1,3,1,2,1,2,7500,5,4000,4,3000,2,5,4,4,1,1,8000,2,0
1.096,3,1,3,0,2000,3,2,2,4,2,3,3,1,2,2,1,3500,2,2000,2,1000,3,5,3,3,1,2,2000,3,0
30.296,2,1,1,1,50000,11,5,1,5,1,1,3,3,4,4,4,16000,7,10000,6,4500,2,5,3,4,3,2,38000,2,0
13.296,3,1,1,1,15000,8,5,2,4,2,1,3,3,4,4,4,9500,5,6000,5,2000,3,5,3,4,2,1,12500,2,0
46.296,3,1,1,1,50000,11,5,2,4,2,1,3,3,4,4,4,16000,7,10000,6,4500,2,5,3,4,3,2,38000,2,0
2.096,2,1,1,0,3000,4,2,1,5,1,1,3,1,2,1,1,4500,3,2500,2,1500,3,5,4,3,1,2,3000,3,0
1.867,4,0,2,0,2000,3,2,2,4,2,2,1,0,1,1,1,3500,2,1500,1,2000,3,5,3,3,1,2,2000,3,0
3.667,3,1,1,0,5000,5,3,2,4,2,1,3,1,2,1,1,5500,4,3000,3,2000,3,5,4,4,1,1,5000,2,0
4.296,4,1,3,0,5000,5,3,2,4,2,3,3,1,2,2,1,4500,3,2500,2,1500,3,5,3,4,1,1,4500,2,0
5.8,4,0,2,0,8000,6,4,2,4,2,2,1,0,1,1,1,6500,4,3000,3,3500,2,5,3,4,1,1,7500,2,0
3.13,3,1,2,0,5000,5,3,2,4,2,2,3,1,2,1,1,5500,4,3000,3,2000,3,5,4,4,1,1,5000,2,0
2.267,8,1,1,0,3000,4,2,4,2,4,1,3,1,2,1,1,3500,2,2000,2,1000,3,5,3,3,1,2,3000,3,0
20.296,3,1,1,1,30000,10,5,2,4,2,1,3,3,4,4,4,13000,6,8000,6,3500,2,5,3,4,2,1,25000,2,0
11.233,4,1,3,1,15000,8,5,2,4,2,3,3,3,4,5,4,8500,5,5500,5,1500,3,5,3,4,3,2,11500,2,0
0.996,3,1,1,0,1000,2,1,2,4,2,1,3,1,2,1,1,3500,2,2000,2,1000,3,5,4,3,1,2,1000,3,0
0.796,4,0,1,0,1000,2,1,2,4,2,1,1,0,1,1,1,3000,2,1500,1,1500,3,5,3,2,1,3,1000,4,0
0.667,1,1,2,0,1000,2,1,1,5,1,2,3,1,2,1,1,4000,3,2000,2,1500,3,5,4,3,1,2,1000,3,0
1.433,4,1,3,0,2000,3,2,2,4,2,3,3,1,2,2,1,3000,2,1500,1,1000,3,5,3,3,1,2,2000,3,0
3.333,4,1,1,0,5000,5,3,2,4,2,1,3,1,2,1,1,5000,3,2500,2,2000,3,5,4,4,1,1,5000,2,0
1.833,4,1,3,0,2000,3,2,2,4,2,3,3,1,2,2,1,3000,2,1500,1,1000,3,5,3,3,1,2,2000,3,0
0.867,4,0,3,0,1000,2,1,2,4,2,3,1,0,1,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1000,4,0
3.267,4,1,1,1,5000,5,3,2,4,2,1,3,2,3,3,3,5000,3,3000,3,1000,3,5,3,4,2,1,4000,2,0
4.067,4,0,1,1,5000,5,3,2,4,2,1,1,1,2,2,2,5000,3,3000,3,1000,3,5,2,3,3,2,3500,3,0
2.533,3,1,3,0,3000,4,2,2,4,2,3,3,1,2,2,1,4000,3,2000,2,1500,3,5,3,3,1,2,3000,3,0
1.496,3,0,3,0,2000,3,2,2,4,2,3,1,0,1,1,1,3500,2,1500,1,2000,3,5,3,3,2,2,1500,3,0
1.3,4,1,3,0,2000,3,2,2,4,2,3,3,1,2,2,1,3000,2,1500,1,1000,3,5,3,3,1,2,2000,3,0
4.296,3,1,1,0,5000,5,3,2,4,2,1,3,1,2,1,1,5500,4,3000,3,2000,3,5,4,4,1,1,5000,2,0
4.633,3,1,3,0,5000,5,3,2,4,2,3,3,1,2,2,1,5000,3,3000,3,1500,3,5,4,4,1,1,5000,2,0
4.63,4,1,3,0,5000,5,3,2,4,2,3,3,1,2,2,1,4500,3,2500,2,1500,3,5,3,4,1,1,4500,2,0
5.733,3,1,1,0,8000,6,4,2,4,2,1,3,1,2,1,2,7000,4,3500,3,3000,2,5,4,4,1,1,8000,2,0
8.63,4,1,1,0,10000,7,5,2,4,2,1,3,1,2,1,2,7500,5,4000,4,3000,2,5,4,5,1,1,10000,1,0
9.333,3,1,2,0,10000,7,5,2,4,2,2,3,1,2,1,2,8000,5,4000,4,3500,2,5,4,5,1,1,10000,1,0
9.867,4,1,1,1,10000,7,5,2,4,2,1,3,2,3,3,4,7500,5,4500,4,2000,3,5,3,4,2,1,8500,2,0
1.667,4,1,2,0,2000,3,2,2,4,2,2,3,1,2,1,1,3500,2,2000,2,1000,3,5,3,3,1,2,2000,3,0
7,3,0,1,0,8000,6,4,2,4,2,1,1,0,1,1,1,7000,4,3000,3,4000,2,5,4,4,1,1,8000,2,0
18.63,1,1,1,0,20000,9,5,1,5,1,1,3,2,3,2,2,11500,6,6000,5,5000,1,5,5,5,1,1,22500,1,0
3.167,1,1,3,0,5000,5,3,1,5,1,3,3,1,2,2,1,5500,4,3000,3,2000,3,5,4,4,1,1,5000,2,0
9.63,4,1,3,0,10000,7,5,2,4,2,3,3,1,2,2,2,7000,4,4000,4,2500,3,5,4,4,1,1,10000,2,0
8.067,3,1,1,1,10000,7,5,2,4,2,1,3,2,3,3,4,8000,5,5000,4,2000,3,5,3,4,2,1,8500,2,0
13.63,1,1,1,0,15000,8,5,1,5,1,1,3,2,3,2,2,10000,5,5000,4,4500,2,5,5,5,1,1,17000,1,0
1.133,4,1,2,0,2000,3,2,2,4,2,2,3,1,2,1,1,3500,2,2000,2,1000,3,5,3,3,1,2,2000,3,0
4.633,4,1,1,0,5000,5,3,2,4,2,1,3,1,2,1,1,5000,3,2500,2,2000,3,5,4,4,1,1,5000,2,0
3.333,6,1,1,1,5000,5,3,3,3,3,1,3,2,3,3,3,5500,4,3500,3,1000,3,5,3,4,2,1,4000,2,0
13.333,3,1,1,0,15000,8,5,2,4,2,1,3,2,3,2,2,9500,5,5000,4,4000,2,5,4,5,1,1,15500,1,0
2.633,6,1,2,0,3000,4,2,3,3,3,2,3,1,2,1,1,4500,3,2500,2,1500,3,5,4,3,1,2,3000,3,0
2.863,3,1,1,0,3000,4,2,2,4,2,1,3,1,2,1,1,4500,3,2500,2,1500,3,5,4,3,1,2,3000,3,0
3.196,3,1,1,0,5000,5,3,2,4,2,1,3,1,2,1,1,5500,4,3000,3,2000,3,5,4,4,1,1,5000,2,0
8.433,4,0,3,0,10000,7,5,2,4,2,3,1,0,1,1,1,7000,4,3500,3,3500,2,5,3,4,2,1,8500,2,0
1.53,3,1,1,0,2000,3,2,2,4,2,1,3,1,2,1,1,4000,3,2000,2,1500,3,5,4,3,1,2,2000,3,0
3.967,3,0,2,0,5000,5,3,2,4,2,2,1,0,1,1,1,5500,4,2500,2,3000,2,5,3,3,1,2,4500,3,0
7.467,4,1,3,0,8000,6,4,2,4,2,3,3,1,2,2,2,6000,4,3500,3,2000,3,5,4,4,1,1,8000,2,0
2.3,4,1,2,0,3000,4,2,2,4,2,2,3,1,2,1,1,4000,3,2000,2,1500,3,5,3,3,1,2,3000,3,0
8.63,1,1,1,0,10000,7,5,1,5,1,1,3,1,2,1,2,8500,5,4500,4,3500,2,5,5,5,1,1,11000,1,0
0.463,2,1,1,0,500,1,1,1,5,1,1,3,1,2,1,1,3000,2,1500,1,1000,3,5,4,3,1,2,500,3,0
5.133,4,1,3,0,8000,6,4,2,4,2,3,3,1,2,2,2,6000,4,3500,3,2000,3,5,4,4,1,1,8000,2,0
5.933,4,1,2,0,8000,6,4,2,4,2,2,3,1,2,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,8000,2,0
2.067,4,1,2,0,3000,4,2,2,4,2,2,3,1,2,1,1,4000,3,2000,2,1500,3,5,3,3,1,2,3000,3,0
19.963,4,1,1,1,20000,9,5,2,4,2,1,3,3,4,4,4,10500,6,6500,5,2500,3,5,3,4,2,1,17000,2,0
1.5,4,1,3,0,2000,3,2,2,4,2,3,3,1,2,2,1,3000,2,1500,1,1000,3,5,3,3,1,2,2000,3,0
5.002,3,1,1,0,8000,6,4,2,4,2,1,3,1,2,1,2,7000,4,3500,3,3000,2,5,4,4,1,1,8000,2,0
5.3,4,1,1,1,8000,6,4,2,4,2,1,3,2,3,3,4,6500,4,4000,4,1500,3,5,3,3,2,2,6500,3,0
13.63,2,1,1,0,15000,8,5,1,5,1,1,3,2,3,2,2,9500,5,5000,4,4000,2,5,4,5,1,1,15500,1,0
2.1,4,0,2,0,3000,4,2,2,4,2,2,1,0,1,1,1,4000,3,2000,2,2000,3,5,3,3,1,2,3000,3,0
0.53,3,0,1,1,1000,2,1,2,4,2,1,1,1,2,2,2,3500,2,2000,2,500,4,4,2,2,3,3,500,4,0
5.467,3,1,2,0,8000,6,4,2,4,2,2,3,1,2,1,2,7000,4,3500,3,3000,2,5,4,4,1,1,8000,2,0
8.296,3,1,1,1,10000,7,5,2,4,2,1,3,2,3,3,4,8000,5,5000,4,2000,3,5,3,4,2,1,8500,2,0
3.4,4,1,2,0,5000,5,3,2,4,2,2,3,1,2,1,1,5000,3,2500,2,2000,3,5,4,4,1,1,5000,2,0
0.53,4,0,2,0,1000,2,1,2,4,2,2,1,0,1,1,1,3000,2,1500,1,1500,3,5,3,2,1,3,1000,4,0
4,3,1,2,0,5000,5,3,2,4,2,2,3,1,2,1,1,5500,4,3000,3,2000,3,5,4,4,1,1,5000,2,0
5.267,4,1,3,0,8000,6,4,2,4,2,3,3,1,2,2,2,6000,4,3500,3,2000,3,5,4,4,1,1,8000,2,0
7.067,4,1,3,1,8000,6,4,2,4,2,3,3,2,3,4,4,6000,4,4000,4,1000,3,5,3,3,3,2,6000,3,0
0.733,3,0,3,0,1000,2,1,2,4,2,3,1,0,1,1,1,3000,2,1500,1,1500,3,5,3,2,2,3,1000,4,0
1.396,3,0,3,0,2000,3,2,2,4,2,3,1,0,1,1,1,3500,2,1500,1,2000,3,5,3,3,2,2,1500,3,0
0.396,3,0,3,0,500,1,1,2,4,2,3,1,0,1,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,500,4,0
3.03,4,1,1,0,5000,5,3,2,4,2,1,3,1,2,1,1,5000,3,2500,2,2000,3,5,4,4,1,1,5000,2,0
9,6,1,1,0,10000,7,5,3,3,3,1,3,1,2,1,2,8000,5,4000,4,3500,2,5,4,5,1,1,10000,1,0
1.9,3,1,2,0,2000,3,2,2,4,2,2,3,1,2,1,1,4000,3,2000,2,1500,3,5,4,3,1,2,2000,3,0
8.267,4,1,3,1,10000,7,5,2,4,2,3,3,2,3,4,4,7000,4,4500,4,1500,3,5,3,3,3,2,7500,3,0
2.5,4,1,3,0,3000,4,2,2,4,2,3,3,1,2,2,1,3500,2,2000,2,1000,3,5,3,3,1,2,3000,3,0
1.13,1,1,1,0,2000,3,2,1,5,1,1,3,1,2,1,1,4500,3,2500,2,1500,3,5,4,3,1,2,2000,3,0
2.4,3,1,1,0,3000,4,2,2,4,2,1,3,1,2,1,1,4500,3,2500,2,1500,3,5,4,3,1,2,3000,3,0
0.896,3,0,3,0,1000,2,1,2,4,2,3,1,0,1,1,1,3000,2,1500,1,1500,3,5,3,2,2,3,1000,4,0
0.496,4,0,2,0,500,1,1,2,4,2,2,1,0,1,1,1,2500,1,1000,1,1500,3,5,3,2,1,3,500,4,0
8.067,3,1,1,1,10000,7,5,2,4,2,1,3,2,3,3,4,8000,5,5000,4,2000,3,5,3,4,2,1,8500,2,0
1.767,2,0,3,0,2000,3,2,1,5,1,3,1,0,1,1,1,3500,2,1500,1,2000,3,5,3,3,2,2,1500,3,0
7.8,3,1,1,0,8000,6,4,2,4,2,1,3,1,2,1,2,7000,4,3500,3,3000,2,5,4,4,1,1,8000,2,0
2.83,3,1,1,0,3000,4,2,2,4,2,1,3,1,2,1,1,4500,3,2500,2,1500,3,5,4,3,1,2,3000,3,0
1.267,4,1,3,0,2000,3,2,2,4,2,3,3,1,2,2,1,3000,2,1500,1,1000,3,5,3,3,1,2,2000,3,0
7.3,6,0,1,0,8000,6,4,3,3,3,1,1,0,1,1,1,7000,4,3000,3,4000,2,5,4,4,1,1,8000,2,0
2.333,4,1,1,1,3000,4,2,2,4,2,1,3,2,3,3,3,4000,3,2500,2,500,4,4,2,3,2,2,2000,3,0
10.296,2,1,1,1,15000,8,5,1,5,1,1,3,3,4,4,4,9500,5,6000,5,2000,3,5,3,4,2,1,12500,2,0
1.6,4,0,3,0,2000,3,2,2,4,2,3,1,0,1,1,1,3000,2,1500,1,1500,3,5,3,3,2,2,1500,3,0
0.83,3,0,3,0,1000,2,1,2,4,2,3,1,0,1,1,1,3000,2,1500,1,1500,3,5,3,2,2,3,1000,4,0
6.296,3,1,1,0,8000,6,4,2,4,2,1,3,1,2,1,2,7000,4,3500,3,3000,2,5,4,4,1,1,8000,2,0
11.296,4,1,1,0,15000,8,5,2,4,2,1,3,2,3,2,2,9000,5,4500,4,4000,2,5,4,5,1,1,15500,1,0
2.667,4,1,2,0,3000,4,2,2,4,2,2,3,1,2,1,1,4000,3,2000,2,1500,3,5,3,3,1,2,3000,3,0
1.196,5,1,1,0,2000,3,2,3,3,3,1,3,1,2,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,2000,3,0
3.963,3,1,1,0,5000,5,3,2,4,2,1,3,1,2,1,1,5500,4,3000,3,2000,3,5,4,4,1,1,5000,2,0
6.7,6,1,3,0,8000,6,4,3,3,3,3,3,1,2,2,2,6500,4,3500,3,2500,3,5,4,4,1,1,8000,2,0
4.167,3,0,2,0,5000,5,3,2,4,2,2,1,0,1,1,1,5500,4,2500,2,3000,2,5,3,3,1,2,4500,3,0
