LoanAmount,MonthlyIncome,CreditScore,LoanDuration,HistoricalDelinquencies,DebtToIncomeRatio,Age,EmploymentDuration,OtherLoans,Homeownership,target,date,uid
33308,3665,764,20,6,0.3449556602160918,34,24,4,0,0,2023-08,103396
49789,3208,764,56,3,0.8785323147835955,65,1,7,0,1,2023-08,103397
31086,3951,521,33,9,0.33017495144838727,56,19,1,0,0,2023-06,103398
21859,4057,755,57,8,0.7327314664066087,59,20,3,0,1,2023-08,103399
12684,7744,690,43,5,0.5348224374142336,36,5,9,0,1,2023-09,103400
30552,8437,731,10,0,0.9745893487757127,39,13,1,0,0,2023-06,103401
6207,9263,685,45,8,0.25288348951059003,23,16,4,0,0,2023-08,103402
6960,7722,825,23,6,0.8643110928246096,53,16,2,0,1,2023-08,103403
5557,7620,682,58,5,0.5931593848820973,53,11,5,0,0,2023-06,103404
34689,8700,701,26,5,0.20428189669135088,50,9,6,0,1,2023-09,103405
18893,7008,564,20,3,0.410928175151643,53,18,5,0,0,2023-06,103406
37272,4868,542,8,3,0.5261574820394156,22,15,1,0,0,2023-08,103407
5882,7864,720,51,2,0.4513558027591401,47,13,1,0,0,2023-06,103408
42529,9655,516,31,7,0.48995957121114664,60,7,3,0,1,2023-05,103409
43635,9190,823,20,7,0.933337527309744,56,3,6,0,1,2023-05,103410
34535,3771,784,50,1,0.48874722591386216,48,12,7,0,0,2023-06,103411
17869,7835,682,58,4,0.5350635035221862,34,26,4,0,1,2023-09,103412
12166,7030,543,25,8,0.8089052428624903,55,18,9,0,1,2023-07,103413
17982,3521,687,26,8,0.8350668525987002,54,9,0,0,0,2023-07,103414
45697,6355,762,31,6,0.2672717214293557,60,3,8,0,1,2023-09,103415
43115,4400,673,46,3,0.7632560276536033,29,24,7,0,1,2023-05,103416
12269,9277,553,28,3,0.5860575629414206,36,1,0,0,0,2023-09,103417
33064,6738,719,54,9,0.30708311459012433,49,21,8,0,1,2023-06,103418
18527,7343,545,56,6,0.4117684511575075,27,21,4,0,0,2023-06,103419
7454,6723,759,30,2,0.23602839784521495,42,22,7,0,0,2023-08,103420
25878,8437,694,9,2,0.48818975104946816,38,7,9,0,0,2023-09,103421
17991,9579,846,57,4,0.4043251522672193,56,19,9,0,1,2023-06,103422
7808,6247,560,15,5,0.5056827179040142,62,12,1,0,0,2023-08,103423
44410,4858,665,27,7,0.6642724380246054,55,14,6,0,1,2023-05,103424
41593,7781,659,8,0,0.7858716416292959,23,13,8,0,0,2023-08,103425
41304,7064,650,24,6,0.6842815892476237,45,5,6,0,1,2023-08,103426
35386,7681,610,36,7,0.7427018418079567,66,12,8,0,1,2023-07,103427
8802,5398,536,14,4,0.8925112964950348,59,8,3,0,0,2023-09,103428
33753,3142,502,34,9,0.8990595547692088,46,6,4,0,1,2023-09,103429
26083,8062,512,42,1,0.8885754786873392,32,18,6,0,0,2023-06,103430
23354,5851,661,51,3,0.3225351323836213,63,7,0,0,0,2023-07,103431
27190,6469,843,12,5,0.40085530687491633,53,19,1,0,0,2023-08,103432
11142,6695,831,58,8,0.6018602439420577,52,15,1,0,1,2023-09,103433
33398,3717,763,43,1,0.4869914352128216,65,10,9,0,0,2023-07,103434
46862,3642,582,29,3,0.3053351746239706,45,9,8,0,0,2023-06,103435
38132,6440,764,13,9,0.4302001876845212,39,20,2,0,1,2023-09,103436
24503,5548,833,39,4,0.9803430093325114,27,16,8,0,1,2023-06,103437
39631,6693,718,31,7,0.477541404397229,35,27,0,0,1,2023-07,103438
21499,3369,645,33,7,0.5351312546367692,24,20,2,0,0,2023-05,103439
44852,6650,797,33,1,0.2051211374858376,53,4,9,0,1,2023-07,103440
13016,8205,796,51,5,0.7755319038321591,66,10,1,0,1,2023-06,103441
7384,3786,660,59,5,0.5308400524363038,46,10,1,0,0,2023-07,103442
20072,9882,728,12,4,0.2825120503161289,55,8,0,0,0,2023-07,103443
41703,8579,733,8,7,0.9748453906437375,23,1,5,0,1,2023-08,103444
19482,3949,588,57,9,0.8219465700680695,61,3,4,0,1,2023-06,103445
45510,8444,832,27,1,0.7809200715461815,69,24,4,0,1,2023-05,103446
26826,3521,809,43,1,0.9662978678733356,26,12,8,0,1,2023-08,103447
7490,9632,714,58,6,0.5259840676137102,56,7,5,0,1,2023-06,103448
30518,9048,596,51,8,0.7748268322339589,55,22,8,0,1,2023-07,103449
29045,9540,712,49,2,0.36496631790836087,43,23,3,0,1,2023-09,103450
31910,5943,811,23,6,0.7576964379616962,34,1,6,0,1,2023-07,103451
29566,3354,599,17,2,0.21126327375008228,69,24,3,0,0,2023-05,103452
38905,8042,644,36,5,0.3010443043524913,68,20,0,0,1,2023-07,103453
32103,5335,509,44,2,0.5402071348822788,25,1,3,0,0,2023-07,103454
41188,4482,543,10,0,0.20967415584480653,45,4,1,0,0,2023-08,103455
10845,4647,750,49,5,0.5695726843603355,45,18,4,0,0,2023-05,103456
26162,6045,726,46,2,0.6182333992520032,44,5,1,0,0,2023-06,103457
41674,7631,748,34,0,0.6972852780696657,52,1,1,0,0,2023-05,103458
24337,8410,668,48,4,0.2803093415948931,22,1,3,0,0,2023-08,103459
27313,9994,629,41,7,0.3448095305017699,28,5,6,0,1,2023-08,103460
31943,9981,518,19,7,0.6906266965737561,56,18,2,0,1,2023-07,103461
17413,5215,835,49,7,0.7265501699701116,57,9,6,0,1,2023-07,103462
5276,8045,734,23,2,0.220720182568221,49,10,8,0,0,2023-08,103463
22611,7716,844,12,7,0.6322938896920306,46,7,2,0,1,2023-06,103464
44105,3427,500,28,3,0.8279853855990662,32,15,3,0,0,2023-08,103465
16944,8821,629,38,7,0.2552807022283153,42,14,0,0,0,2023-09,103466
20906,5537,526,50,2,0.5305382921972158,22,4,6,0,0,2023-08,103467
25536,9498,501,21,2,0.4612090184240815,42,14,0,0,0,2023-05,103468
32810,9339,749,42,0,0.9309325002816133,54,7,2,0,1,2023-06,103469
17306,3544,721,56,7,0.34864191456516425,43,8,8,0,0,2023-07,103470
15503,5764,637,30,7,0.45468833051558416,56,24,4,0,0,2023-05,103471
24225,7919,774,14,8,0.9187557959930424,31,8,9,0,1,2023-08,103472
41976,6765,640,33,5,0.4645226448479782,39,28,9,0,1,2023-08,103473
16590,8098,755,14,1,0.6250779524684755,37,5,1,0,0,2023-09,103474
15886,3658,811,17,0,0.2264282697847035,26,23,8,0,0,2023-07,103475
17866,5827,594,23,7,0.987921948940029,45,11,5,0,1,2023-08,103476
6088,5058,672,32,9,0.8599573662969517,31,23,8,0,1,2023-05,103477
8363,6327,556,31,3,0.7075207557973411,53,2,3,0,0,2023-05,103478
37792,9539,601,31,6,0.24860421847198425,67,15,5,0,1,2023-05,103479
14764,3730,668,15,9,0.25989596909822454,51,19,6,0,0,2023-05,103480
25620,4832,569,22,3,0.6359789046325518,49,27,5,0,0,2023-07,103481
47727,3408,837,56,0,0.42805154896274744,21,18,3,0,0,2023-07,103482
17935,9505,548,37,7,0.6982315580025387,27,15,7,0,1,2023-08,103483
13068,7179,846,29,9,0.6785539854782179,52,19,5,0,1,2023-05,103484
12295,9299,504,48,8,0.8709211186234382,65,25,1,0,1,2023-06,103485
46160,6247,701,53,9,0.4251016485701139,61,7,5,0,1,2023-08,103486
16390,7802,701,13,8,0.6622908195927941,49,4,0,0,0,2023-07,103487
46216,9057,678,35,8,0.8218906550710088,64,14,8,0,1,2023-05,103488
25131,9615,556,31,3,0.592618389057861,61,8,9,0,1,2023-09,103489
34218,9762,685,29,8,0.8645149319511556,64,29,6,0,1,2023-08,103490
15433,8543,591,32,3,0.3050209612590184,47,23,7,0,0,2023-05,103491
20038,3133,791,20,1,0.7871182121177147,32,10,3,0,0,2023-06,103492
33182,7883,726,33,9,0.9543856732167828,43,13,7,0,1,2023-07,103493
16528,7959,611,16,2,0.4655066567948529,52,6,0,0,0,2023-07,103494
26281,3666,647,44,1,0.49306915392957196,24,4,3,0,0,2023-09,103495
13605,3276,768,7,0,0.26683974175268377,67,5,5,0,0,2023-06,103496
39782,6307,702,56,5,0.7131942236597695,25,10,9,0,1,2023-07,103497
6381,8871,847,14,3,0.6419605805078962,23,24,6,0,0,2023-07,103498
6098,3881,555,55,6,0.23227660698589425,61,13,2,0,0,2023-07,103499
24810,5060,800,50,6,0.8017696215770493,62,19,9,0,1,2023-05,103500
29322,9485,815,28,9,0.8634275965960201,53,11,9,0,1,2023-07,103501
46869,5082,684,38,0,0.9256956833126033,48,28,1,0,1,2023-06,103502
37955,9702,553,24,8,0.6365872689365137,40,19,8,0,1,2023-09,103503
49716,4237,536,18,7,0.562064027921406,45,5,0,0,0,2023-07,103504
15207,5452,710,19,9,0.900909723625662,51,25,9,0,1,2023-07,103505
26793,9801,792,37,0,0.5189574552545113,41,5,0,0,0,2023-07,103506
7092,3158,769,54,7,0.7243545001876495,60,1,9,0,1,2023-09,103507
33220,8229,719,27,4,0.6922898051207411,33,21,1,0,1,2023-08,103508
23514,5596,727,25,0,0.4977288798548095,53,9,4,0,0,2023-06,103509
43010,6815,710,38,3,0.2695119500528385,56,7,0,0,0,2023-09,103510
13549,8947,797,10,6,0.21713243093654855,63,9,5,0,0,2023-09,103511
27031,7374,500,25,4,0.5425901924283099,20,26,7,0,0,2023-06,103512
10185,5526,522,19,2,0.5849612598586855,51,10,9,0,0,2023-06,103513
20271,3110,783,32,3,0.8581426145519135,51,21,1,0,0,2023-09,103514
10776,9574,687,31,1,0.531529319929177,43,3,4,0,0,2023-07,103515
17449,3541,517,37,7,0.4249278997867754,63,18,2,0,0,2023-07,103516
29297,4138,548,35,1,0.5696771744601226,40,9,1,0,0,2023-05,103517
45591,6283,546,32,5,0.39039238433921697,31,5,5,0,0,2023-06,103518
20717,6610,614,31,6,0.27308848889196524,39,11,0,0,0,2023-08,103519
45123,7455,538,23,6,0.2904344269488858,56,29,7,0,1,2023-05,103520
44233,6557,716,50,0,0.4553235679175421,39,1,5,0,0,2023-05,103521
15350,5419,709,28,7,0.21014113404679258,21,2,3,0,0,2023-05,103522
35622,8334,761,49,8,0.3761626293449905,33,18,4,0,1,2023-06,103523
40323,4756,710,52,6,0.8300185127458832,36,28,1,0,1,2023-05,103524
7951,6086,552,29,7,0.3876937539442487,43,20,7,0,0,2023-09,103525
22622,8050,780,9,3,0.2885836088316127,49,14,5,0,0,2023-05,103526
9727,5306,820,46,7,0.9592644479956314,34,22,5,0,1,2023-08,103527
43454,9921,632,8,2,0.6979760930812955,68,8,2,0,1,2023-05,103528
41469,9263,763,59,0,0.2480207595485327,53,29,0,0,1,2023-07,103529
40548,3975,794,48,7,0.24979517319592226,27,29,7,0,1,2023-07,103530
28782,8008,610,35,5,0.6896977005593358,61,19,6,0,1,2023-07,103531
33454,8247,542,52,8,0.6321030416519293,22,14,0,0,1,2023-09,103532
7368,3722,837,21,2,0.2546998179143879,30,26,7,0,0,2023-05,103533
20592,5570,737,12,7,0.3794523799786683,46,14,9,0,0,2023-07,103534
27173,8807,746,44,8,0.9432343315884706,28,26,1,0,1,2023-09,103535
38204,3324,503,27,8,0.6576086483848138,34,22,7,0,1,2023-08,103536
40596,4529,848,46,6,0.5522603185182642,51,20,4,0,1,2023-09,103537
39324,8645,849,36,9,0.40012432953629284,30,8,7,0,1,2023-05,103538
28864,8169,811,54,2,0.3069584338414968,22,9,5,0,0,2023-09,103539
35750,4945,672,18,2,0.5221053472885449,45,25,1,0,0,2023-08,103540
15576,8703,692,46,1,0.9378932474650405,26,14,6,0,1,2023-05,103541
21566,9212,502,46,0,0.23896911654203334,47,12,5,0,0,2023-07,103542
12190,7486,777,57,1,0.9927830527542933,58,13,3,0,1,2023-08,103543
28071,5430,555,34,4,0.36625017616160627,23,6,8,0,0,2023-05,103544
43333,7111,773,33,0,0.5270138883192075,49,14,3,0,1,2023-08,103545
20369,6510,675,49,9,0.23604104653257407,57,15,0,0,0,2023-05,103546
29035,3845,615,58,3,0.667825762486425,33,2,2,0,0,2023-09,103547
6589,7964,583,24,9,0.5868442123207933,55,18,7,0,1,2023-07,103548
30235,3567,658,28,9,0.733365627787824,50,10,2,0,1,2023-05,103549
5159,6688,785,52,0,0.6341425018331781,38,25,6,0,0,2023-05,103550
17145,5179,579,55,9,0.5185422277176552,68,21,0,0,0,2023-09,103551
20373,5019,565,13,7,0.7902053582493367,31,7,3,0,0,2023-05,103552
36921,6319,708,30,4,0.2200169022295662,68,22,3,0,0,2023-06,103553
44323,5320,509,43,9,0.6328232166996761,34,25,8,0,1,2023-07,103554
21237,4646,698,43,3,0.2911009630632075,28,5,0,0,0,2023-06,103555
46971,7003,558,40,2,0.5488066664686666,46,8,8,0,1,2023-06,103556
13244,6909,733,31,8,0.8329002534864132,39,20,9,0,1,2023-08,103557
19743,6420,806,8,5,0.31396859700832014,47,13,7,0,0,2023-06,103558
36566,5531,743,7,0,0.9486482790179882,44,7,9,0,1,2023-05,103559
23691,9693,553,10,7,0.9108037539131237,35,25,5,0,1,2023-08,103560
38996,3356,836,25,9,0.5319240566933587,37,18,3,0,1,2023-09,103561
10590,8752,508,17,1,0.20477987258074926,69,9,5,0,0,2023-09,103562
10585,6081,600,43,8,0.8317958613395888,55,12,5,0,1,2023-07,103563
14227,5280,794,21,6,0.9047166427298263,23,24,1,0,0,2023-07,103564
33278,7131,702,42,2,0.3397904738843461,40,26,6,0,1,2023-09,103565
43814,5460,652,43,3,0.9329537670532457,46,17,8,0,1,2023-08,103566
17237,8123,609,41,2,0.9312778218357569,20,10,7,0,0,2023-07,103567
20649,9187,821,51,5,0.5770326808273524,24,7,2,0,1,2023-09,103568
42713,9711,765,34,8,0.8384278486382735,63,28,7,0,1,2023-08,103569
12927,5787,651,40,9,0.5559583826175907,65,21,3,0,1,2023-09,103570
12016,7209,582,54,8,0.6512370127348943,29,5,9,0,1,2023-09,103571
19027,8868,633,42,0,0.45587120784781066,69,23,0,0,0,2023-07,103572
29142,9540,825,59,9,0.3275754762566596,40,15,2,0,1,2023-09,103573
28545,4197,659,26,5,0.7972292670512255,29,16,0,0,0,2023-06,103574
36897,4278,538,26,0,0.20111427561530856,45,27,4,0,0,2023-08,103575
8167,3465,675,33,3,0.6636421517190252,35,16,9,0,0,2023-05,103576
49757,7000,512,11,6,0.8917488211027711,57,10,8,0,1,2023-09,103577
31917,6348,814,25,3,0.37702182942116047,22,14,6,0,0,2023-06,103578
27736,4487,566,41,8,0.4663195654384019,39,20,2,0,0,2023-09,103579
32990,7942,747,18,9,0.6699886822915702,66,17,6,0,1,2023-05,103580
19087,7597,540,45,4,0.3974961972249121,24,6,7,0,0,2023-08,103581
27440,7536,683,16,8,0.8779894858646264,25,1,3,0,1,2023-05,103582
40205,9212,534,29,0,0.49328253369004404,44,11,2,0,0,2023-08,103583
20275,3325,836,24,3,0.6652909758559089,44,1,1,0,0,2023-07,103584
10276,4765,789,28,6,0.38089691807936704,31,12,7,0,0,2023-09,103585
46627,7162,575,36,1,0.23310906959278857,20,24,2,0,0,2023-08,103586
45586,3303,569,42,8,0.3389602128109285,61,20,6,0,1,2023-08,103587
42496,8067,733,42,2,0.2369591500870426,22,15,1,0,0,2023-05,103588
24008,7579,510,8,3,0.5748831196905755,40,5,4,0,0,2023-05,103589
10738,8024,782,39,3,0.6693099127344395,24,10,4,0,0,2023-09,103590
37402,4440,803,34,7,0.2357401661483622,34,26,8,0,1,2023-06,103591
10793,3148,523,8,1,0.2723857772303463,23,17,7,0,0,2023-09,103592
42291,6034,773,20,4,0.5884200214482808,38,10,7,0,1,2023-05,103593
10571,5631,526,12,1,0.839343945760781,36,7,9,0,0,2023-06,103594
36331,9391,553,8,5,0.7024073431325755,27,27,1,0,1,2023-09,103595
21209,8220,554,52,8,0.28376817608309557,56,18,1,0,0,2023-09,103596
30394,9845,732,48,8,0.9100338190731958,43,6,9,0,1,2023-05,103597
48148,3095,776,21,0,0.9339601878317974,23,9,6,0,0,2023-07,103598
30682,6455,619,50,3,0.45996546227956875,43,2,3,0,0,2023-09,103599
7224,7377,724,39,3,0.6928142335050897,38,22,2,0,0,2023-05,103600
46157,5369,557,25,0,0.5938617201477695,43,28,2,0,0,2023-05,103601
49452,6467,754,49,9,0.9536190149038577,60,12,6,0,1,2023-08,103602
48408,3528,675,58,1,0.6069988263589887,64,5,0,0,0,2023-05,103603
37441,5310,553,44,5,0.9679726509696513,40,15,3,0,1,2023-07,103604
46430,8738,645,38,9,0.3594740404241649,36,13,5,0,1,2023-07,103605
44129,7675,758,19,2,0.47642940615654394,27,29,8,0,1,2023-09,103606
39716,4663,651,47,8,0.8250761920769099,50,29,0,0,1,2023-09,103607
49859,6364,761,40,2,0.8268885884746944,38,2,0,0,1,2023-07,103608
31586,5341,518,16,2,0.7857466191653641,30,15,1,0,0,2023-07,103609
49760,8727,841,59,8,0.8876891717322433,65,14,6,0,1,2023-08,103610
28478,9538,670,25,2,0.7620369383550498,69,9,6,0,1,2023-05,103611
11318,9656,696,35,5,0.7088681155777872,42,16,4,0,1,2023-09,103612
33694,7905,572,58,5,0.5671400104620097,56,2,3,0,1,2023-05,103613
25180,3692,802,33,0,0.5736701946634615,47,1,9,0,0,2023-05,103614
17180,7330,584,20,6,0.5249291945633934,42,25,5,0,0,2023-08,103615
38002,3951,783,43,8,0.6961694397630562,31,9,7,0,1,2023-06,103616
20372,8950,801,55,8,0.5253311433863949,35,25,6,0,1,2023-06,103617
34796,4360,631,18,8,0.3179954512692776,35,24,1,0,0,2023-06,103618
29427,8127,619,52,1,0.2852236929669174,33,20,1,0,0,2023-07,103619
38290,8562,715,40,0,0.9395778201950222,26,14,5,0,1,2023-09,103620
33099,9060,635,52,5,0.21979112603030648,40,25,0,0,0,2023-08,103621
14821,3538,615,29,5,0.284373809444522,40,2,4,0,0,2023-05,103622
10832,3819,560,6,3,0.5562438997164694,60,1,0,0,0,2023-05,103623
17820,8777,516,47,7,0.4103410135235039,54,28,6,0,1,2023-07,103624
21211,6162,533,29,4,0.5246791203217167,65,10,2,0,0,2023-08,103625
44890,6925,519,32,6,0.2939579052751067,43,23,8,0,1,2023-08,103626
10842,3271,707,23,8,0.3047255494778992,20,22,4,0,0,2023-09,103627
6316,4028,661,31,0,0.8405263269800922,33,19,0,0,0,2023-05,103628
22508,6665,798,34,8,0.8072869952802431,39,18,9,0,1,2023-08,103629
27005,9018,509,13,3,0.2834022925796915,47,24,3,0,0,2023-08,103630
20206,4242,593,49,6,0.7342323319192161,37,20,7,0,0,2023-09,103631
23971,4141,606,31,3,0.6874490586843867,22,22,6,0,0,2023-05,103632
30599,3592,604,10,3,0.7706901781441837,46,20,5,0,0,2023-06,103633
27056,4605,570,38,3,0.5795591236499793,25,29,8,0,0,2023-06,103634
6378,7210,583,45,5,0.4159894620267527,23,11,3,0,0,2023-07,103635
6519,9406,708,10,4,0.7309433354852224,20,9,9,0,0,2023-07,103636
27161,6377,758,54,1,0.4970859412182576,40,15,0,0,0,2023-09,103637
45703,8773,738,52,8,0.3751623208097284,54,28,9,0,1,2023-09,103638
43861,8541,801,41,5,0.5269032109754266,47,16,5,0,1,2023-05,103639
10355,7071,731,18,9,0.8106158684807632,37,13,3,0,1,2023-08,103640
14083,7302,781,22,5,0.5806345572289615,54,21,0,0,0,2023-05,103641
43342,6694,705,18,8,0.4398914107467377,40,6,9,0,1,2023-09,103642
25456,5350,763,30,0,0.8654948918590626,35,25,2,0,0,2023-05,103643
18324,7207,810,7,6,0.9053150041447477,45,15,0,0,1,2023-09,103644
7257,4440,846,29,2,0.5466003390181398,58,15,4,0,0,2023-07,103645
32364,6626,684,41,3,0.49975041658151576,28,22,7,0,1,2023-06,103646
29972,4882,613,30,0,0.690159157615172,42,18,1,0,0,2023-07,103647
31654,6711,578,39,2,0.24637955684633042,21,11,5,0,0,2023-06,103648
20233,3184,841,17,6,0.7530585284540778,22,1,5,0,0,2023-06,103649
20887,8860,800,24,5,0.8258300843017976,52,14,4,0,1,2023-08,103650
34320,7996,549,55,0,0.5179535418057373,43,25,6,0,0,2023-08,103651
25808,3220,819,47,8,0.3396926800059171,42,2,0,0,0,2023-09,103652
35154,8563,594,35,3,0.2230547001126908,25,2,9,0,0,2023-07,103653
39773,6188,757,42,6,0.7097964795896801,40,20,3,0,1,2023-08,103654
32747,4093,561,48,3,0.41519472530792784,66,26,5,0,0,2023-09,103655
15860,5945,641,6,6,0.5711116696970274,24,10,3,0,0,2023-09,103656
47838,9765,829,8,4,0.5090844173260247,32,16,5,0,1,2023-05,103657
47156,5474,721,54,0,0.3399078367579701,59,3,1,0,0,2023-06,103658
23156,9787,610,31,3,0.6066949347685633,32,14,8,0,1,2023-05,103659
25360,5615,603,20,2,0.5676748181925904,38,23,3,0,0,2023-07,103660
23135,5012,514,51,5,0.6993180982958658,28,7,4,0,0,2023-09,103661
30351,5490,769,52,5,0.40150799562382944,22,19,6,0,1,2023-09,103662
35499,3600,658,53,0,0.3717112638827247,50,19,7,0,0,2023-09,103663
28554,4160,656,33,1,0.8514760478051777,65,25,0,0,0,2023-06,103664
24604,7599,526,9,1,0.7617537959712333,58,23,6,0,0,2023-05,103665
21923,9274,584,24,9,0.8177651613532506,32,19,9,0,1,2023-05,103666
13547,7313,508,29,3,0.2986318494040225,60,3,8,0,0,2023-08,103667
49283,5735,775,45,8,0.37923171466161415,30,13,1,0,1,2023-05,103668
38002,5218,726,11,1,0.6604252129629119,60,19,1,0,0,2023-05,103669
19562,8594,685,21,7,0.8857610774983264,30,25,3,0,1,2023-06,103670
12480,7707,578,37,0,0.913691714534776,65,14,0,0,0,2023-05,103671
31672,4152,715,35,7,0.865527969803942,66,8,8,0,1,2023-06,103672
9213,3056,556,40,2,0.23471835686754192,68,29,4,0,0,2023-09,103673
15293,4204,643,13,4,0.8567033477245811,20,23,2,0,0,2023-05,103674
39441,7341,830,10,0,0.9192729420168655,54,8,5,0,1,2023-09,103675
7100,3143,566,42,0,0.24539927212212165,54,17,6,0,0,2023-09,103676
49617,3367,774,17,5,0.5330247150215905,22,25,3,0,1,2023-07,103677
33172,4482,604,30,2,0.6292882586373614,23,21,1,0,0,2023-09,103678
25132,9361,687,38,7,0.38620029830679975,43,29,4,0,1,2023-06,103679
23199,3615,663,44,3,0.6133485248296885,49,5,6,0,0,2023-09,103680
41609,6638,766,29,5,0.9087646303688517,51,5,9,0,1,2023-09,103681
47965,6328,550,16,9,0.8935540050766118,68,25,9,0,1,2023-09,103682
13016,8977,625,47,8,0.9518698250059847,39,21,2,0,1,2023-05,103683
44779,6227,579,40,7,0.5872878387156337,55,2,1,0,1,2023-09,103684
42261,4588,682,45,3,0.5284535562351361,32,22,1,0,0,2023-09,103685
36881,5489,809,6,9,0.7326302552258828,58,23,3,0,1,2023-09,103686
22058,9984,516,13,7,0.5334084620808273,23,11,3,0,0,2023-05,103687
29472,6003,669,28,6,0.23355567680068623,47,15,4,0,0,2023-05,103688
46346,3698,779,25,4,0.775937161736364,59,23,2,0,1,2023-06,103689
39926,7971,803,37,6,0.424787153026259,62,7,0,0,1,2023-08,103690
39832,8781,839,16,6,0.2392682498137524,26,11,3,0,1,2023-05,103691
41021,5823,713,12,9,0.21649686122152334,28,2,0,0,0,2023-09,103692
29087,9905,697,35,1,0.9450890148618545,41,6,7,0,1,2023-07,103693
17828,3944,506,53,6,0.4016608069153351,23,9,4,0,0,2023-06,103694
36128,6881,510,44,2,0.5583193540184508,55,17,1,0,0,2023-07,103695
6401,3922,511,18,7,0.9604611623190844,52,19,4,0,0,2023-08,103696
24643,4746,609,47,7,0.5740135830245802,25,12,4,0,0,2023-06,103697
20193,7120,632,54,8,0.2628874588210491,22,6,0,0,0,2023-06,103698
31853,5853,627,8,3,0.6415488377973274,54,16,4,0,0,2023-07,103699
49864,8783,647,12,9,0.27055892276325216,52,23,7,0,1,2023-08,103700
25307,4559,553,48,2,0.27607030269882915,26,2,9,0,0,2023-08,103701
41982,9907,810,18,8,0.8811816590419679,60,26,1,0,1,2023-06,103702
24611,4083,578,42,8,0.4315372346916716,54,24,7,0,1,2023-06,103703
48791,6538,845,30,1,0.7429361600899491,66,11,7,0,1,2023-07,103704
16950,3433,596,28,5,0.6071394682629294,22,15,0,0,0,2023-07,103705
15704,5926,748,56,2,0.37786135296353135,62,29,3,0,0,2023-08,103706
48111,4089,626,52,4,0.6142562389225661,37,6,4,0,0,2023-08,103707
16867,5957,529,38,1,0.25519482871980226,22,28,9,0,0,2023-06,103708
7745,5612,523,10,3,0.47776987967176754,58,25,7,0,0,2023-06,103709
8866,9047,700,37,2,0.6182689800163934,46,9,2,0,0,2023-06,103710
37245,9249,630,35,1,0.3827154704685216,28,9,0,0,0,2023-08,103711
49724,7191,621,36,5,0.7281505041450884,36,25,6,0,1,2023-07,103712
10818,6759,826,18,2,0.24144953735704544,60,18,3,0,0,2023-05,103713
35116,7263,649,47,3,0.5878479182965015,61,26,9,0,1,2023-05,103714
20493,5089,513,10,5,0.7719966250315067,64,13,4,0,0,2023-05,103715
33038,4902,803,28,4,0.5439568471654184,24,26,5,0,1,2023-09,103716
25447,9247,528,6,3,0.8996691322551504,65,29,3,0,1,2023-07,103717
35431,8964,549,15,3,0.7057542249925326,23,23,0,0,0,2023-08,103718
22908,5567,739,55,1,0.9667943328469903,33,5,7,0,1,2023-09,103719
34336,4998,782,32,9,0.427297450219983,48,25,8,0,1,2023-05,103720
45992,9425,834,59,3,0.9510314646837978,30,17,2,0,1,2023-07,103721
9025,6114,655,13,7,0.6854580719085575,41,26,9,0,1,2023-07,103722
25093,5994,636,57,4,0.7961431193707189,61,23,3,0,1,2023-09,103723
11155,8229,826,8,9,0.9217288936347576,24,26,4,0,1,2023-09,103724
